"student_code","user_id","skill_name","correct","absence_rate","AI_detection ","start_time","submit time","delivery_hours","class_Activities","absence rate","AI detection","class activity 2","template_id","correct2","Final Test"
"52032024","136480","Problem-solving","1","0","0.55","2/25/2024 22:24","2/27/2024 21:54","47.5","0.05","0","55","5","202406","1"
"53032024","136480","Writing coding effectively","1","0","0.55","2/25/2024 22:24","2/27/2024 21:54","47.5","0.05","0","55","5","202407","1"
"54032024","136480","Interaction with algorithm","1","0","0.55","2/25/2024 22:24","2/27/2024 21:54","47.5","0.05","0","55","5","202408","1"
"55032024","136480","Mapping code using a flowchart and pseudocode","1","0","0.55","2/25/2024 22:24","2/27/2024 21:54","47.5","0.05","0","55","5","202409","1"
"56032024","136565","Logical Reasoning and Objectivity (critical thinking)","0","0.067","0.82","2/25/2024 22:24","2/27/2024 21:29","47.09","0.15","6.7","82","15","202405","1"
"57032024","136565","Problem-solving","1","0.067","0.82","2/25/2024 22:24","2/27/2024 21:29","47.09","0.15","6.7","82","15","202406","1"
"58032024","136565","Writing coding effectively","1","0.067","0.82","2/25/2024 22:24","2/27/2024 21:29","47.09","0.15","6.7","82","15","202407","1"
"59032024","136565","Interaction with algorithm","1","0.067","0.82","2/25/2024 22:24","2/27/2024 21:29","47.09","0.15","6.7","82","15","202408","1"
"60032024","136565","Mapping code using a flowchart and pseudocode","1","0.067","0.82","2/25/2024 22:24","2/27/2024 21:29","47.09","0.15","6.7","82","15","202409","1"
"61032024","136629","Logical Reasoning and Objectivity (critical thinking)","1","0.033","0.1","2/25/2024 22:24","2/27/2024 20:28","46.07","0.35","3.3","10","35","202405","1"
"62032024","136629","Problem-solving","1","0.033","0.1","2/25/2024 22:24","2/27/2024 20:28","46.07","0.35","3.3","10","35","202406","1"
"63032024","136629","Writing coding effectively","1","0.033","0.1","2/25/2024 22:24","2/27/2024 20:28","46.07","0.35","3.3","10","35","202407","1"
"64032024","136629","Interaction with algorithm","1","0.033","0.1","2/25/2024 22:24","2/27/2024 20:28","46.07","0.35","3.3","10","35","202408","1"
"65032024","136629","Mapping code using a flowchart and pseudocode","1","0.033","0.1","2/25/2024 22:24","2/27/2024 20:28","46.07","0.35","3.3","10","35","202409","1"
"66032024","136912","Logical Reasoning and Objectivity (critical thinking)","0","0","0.54","2/25/2024 22:24","2/27/2024 21:38","47.23","0.35","0","54","35","202405","1"
"67032024","136912","Problem-solving","1","0","0.54","2/25/2024 22:24","2/27/2024 21:38","47.23","0.35","0","54","35","202406","1"
"68032024","136912","Writing coding effectively","1","0","0.54","2/25/2024 22:24","2/27/2024 21:38","47.23","0.35","0","54","35","202407","1"
"69032024","136912","Interaction with algorithm","1","0","0.54","2/25/2024 22:24","2/27/2024 21:38","47.23","0.35","0","54","35","202408","1"
"70032024","136912","Mapping code using a flowchart and pseudocode","0","0","0.54","2/25/2024 22:24","2/27/2024 21:38","47.23","0.35","0","54","35","202409","1"
"71032024","136943","Logical Reasoning and Objectivity (critical thinking)","0","0.033","0.29","2/25/2024 22:24","2/27/2024 21:24","46.99","0.2","3.3","29","20","202405","1"
"72032024","136943","Problem-solving","1","0.033","0.29","2/25/2024 22:24","2/27/2024 21:24","46.99","0.2","3.3","29","20","202406","1"
"73032024","136943","Writing coding effectively","1","0.033","0.29","2/25/2024 22:24","2/27/2024 21:24","46.99","0.2","3.3","29","20","202407","1"
"74032024","136943","Interaction with algorithm","1","0.033","0.29","2/25/2024 22:24","2/27/2024 21:24","46.99","0.2","3.3","29","20","202408","1"
"75032024","136943","Mapping code using a flowchart and pseudocode","1","0.033","0.29","2/25/2024 22:24","2/27/2024 21:24","46.99","0.2","3.3","29","20","202409","1"
"76032024","137146","Logical Reasoning and Objectivity (critical thinking)","0","0.067","0.55","2/25/2024 22:24","2/27/2024 21:57","47.55","0.4","6.7","55","40","202405","1"
"77032024","137146","Problem-solving","1","0.067","0.55","2/25/2024 22:24","2/27/2024 21:57","47.55","0.4","6.7","55","40","202406","1"
"78032024","137146","Writing coding effectively","1","0.067","0.55","2/25/2024 22:24","2/27/2024 21:57","47.55","0.4","6.7","55","40","202407","1"
"79032024","137146","Interaction with algorithm","1","0.067","0.55","2/25/2024 22:24","2/27/2024 21:57","47.55","0.4","6.7","55","40","202408","1"
"80032024","137146","Mapping code using a flowchart and pseudocode","0","0.067","0.55","2/25/2024 22:24","2/27/2024 21:57","47.55","0.4","6.7","55","40","202409","1"
"81032024","137171","Logical Reasoning and Objectivity (critical thinking)","0","0.033","0.3","2/25/2024 22:24","2/27/2024 21:55","47.51","0.4","3.3","30","40","202405","1"
"82032024","137171","Problem-solving","1","0.033","0.3","2/25/2024 22:24","2/27/2024 21:55","47.51","0.4","3.3","30","40","202406","1"
"83032024","137171","Writing coding effectively","1","0.033","0.3","2/25/2024 22:24","2/27/2024 21:55","47.51","0.4","3.3","30","40","202407","0"
"84032024","137171","Interaction with algorithm","1","0.033","0.3","2/25/2024 22:24","2/27/2024 21:55","47.51","0.4","3.3","30","40","202408","0"
"85032024","137171","Mapping code using a flowchart and pseudocode","0","0.033","0.3","2/25/2024 22:24","2/27/2024 21:55","47.51","0.4","3.3","30","40","202409","1"
"86032024","137238","Logical Reasoning and Objectivity (critical thinking)","0","0.067","0.25","2/25/2024 22:24","2/27/2024 21:57","47.55","0.35","6.7","25","35","202405","1"
"87032024","137238","Problem-solving","1","0.067","0.25","2/25/2024 22:24","2/27/2024 21:57","47.55","0.35","6.7","25","35","202406","1"
"88032024","137238","Writing coding effectively","1","0.067","0.25","2/25/2024 22:24","2/27/2024 21:57","47.55","0.35","6.7","25","35","202407","1"
"89032024","137238","Interaction with algorithm","1","0.067","0.25","2/25/2024 22:24","2/27/2024 21:57","47.55","0.35","6.7","25","35","202408","1"
"90032024","137238","Mapping code using a flowchart and pseudocode","1","0.067","0.25","2/25/2024 22:24","2/27/2024 21:57","47.55","0.35","6.7","25","35","202409","1"
"91032024","137259","Logical Reasoning and Objectivity (critical thinking)","0","0","0.08","2/25/2024 22:24","2/27/2024 21:52","47.46","0.4","0","8","40","202405","1"
"92032024","137259","Problem-solving","1","0","0.08","2/25/2024 22:24","2/27/2024 21:52","47.46","0.4","0","8","40","202406","1"
"93032024","137259","Writing coding effectively","1","0","0.08","2/25/2024 22:24","2/27/2024 21:52","47.46","0.4","0","8","40","202407","1"
"94032024","137259","Interaction with algorithm","1","0","0.08","2/25/2024 22:24","2/27/2024 21:52","47.46","0.4","0","8","40","202408","1"
"95032024","137259","Mapping code using a flowchart and pseudocode","0","0","0.08","2/25/2024 22:24","2/27/2024 21:52","47.46","0.4","0","8","40","202409","1"
"96032024","137407","Logical Reasoning and Objectivity (critical thinking)","0","0.033","0.19","2/25/2024 22:24","3/3/2024 11:27","157.05","0.35","3.3","19","35","202405","1"
"97032024","137407","Problem-solving","0","0.033","0.19","2/25/2024 22:24","3/3/2024 11:27","157.05","0.35","3.3","19","35","202406","1"
"98032024","137407","Writing coding effectively","1","0.033","0.19","2/25/2024 22:24","3/3/2024 11:27","157.05","0.35","3.3","19","35","202407","1"
"99032024","137407","Interaction with algorithm","1","0.033","0.19","2/25/2024 22:24","3/3/2024 11:27","157.05","0.35","3.3","19","35","202408","1"
"100032024","137407","Mapping code using a flowchart and pseudocode","0","0.033","0.19","2/25/2024 22:24","3/3/2024 11:27","157.05","0.35","3.3","19","35","202409","1"
"101032024","137472","Logical Reasoning and Objectivity (critical thinking)","0","0.067","0.15","2/25/2024 22:24","2/27/2024 21:12","46.8","0.05","6.7","15","5","202405","1"
"102032024","137472","Problem-solving","1","0.067","0.15","2/25/2024 22:24","2/27/2024 21:12","46.8","0.05","6.7","15","5","202406","1"
"103032024","137472","Writing coding effectively","1","0.067","0.15","2/25/2024 22:24","2/27/2024 21:12","46.8","0.05","6.7","15","5","202407","1"
"104032024","137472","Interaction with algorithm","1","0.067","0.15","2/25/2024 22:24","2/27/2024 21:12","46.8","0.05","6.7","15","5","202408","1"
"105032024","137472","Mapping code using a flowchart and pseudocode","0","0.067","0.15","2/25/2024 22:24","2/27/2024 21:12","46.8","0.05","6.7","15","5","202409","1"
"106032024","137620","Logical Reasoning and Objectivity (critical thinking)","0","0","0.61","2/25/2024 22:24","2/27/2024 19:01","44.61","0.2","0","61","20","202405","1"
"107032024","137620","Problem-solving","1","0","0.61","2/25/2024 22:24","2/27/2024 19:01","44.61","0.2","0","61","20","202406","1"
"108032024","137620","Writing coding effectively","1","0","0.61","2/25/2024 22:24","2/27/2024 19:01","44.61","0.2","0","61","20","202407","1"
"109032024","137620","Interaction with algorithm","1","0","0.61","2/25/2024 22:24","2/27/2024 19:01","44.61","0.2","0","61","20","202408","1"
"110032024","137620","Mapping code using a flowchart and pseudocode","1","0","0.61","2/25/2024 22:24","2/27/2024 19:01","44.61","0.2","0","61","20","202409","1"
"111032024","137974","Logical Reasoning and Objectivity (critical thinking)","0","0.1","0.4","2/25/2024 22:24","2/27/2024 19:27","45.05","0.05","10","40","5","202405","1"
"112032024","137974","Problem-solving","1","0.1","0.4","2/25/2024 22:24","2/27/2024 19:27","45.05","0.05","10","40","5","202406","1"
"113032024","137974","Writing coding effectively","1","0.1","0.4","2/25/2024 22:24","2/27/2024 19:27","45.05","0.05","10","40","5","202407","0"
"114032024","137974","Interaction with algorithm","1","0.1","0.4","2/25/2024 22:24","2/27/2024 19:27","45.05","0.05","10","40","5","202408","1"
"115032024","137974","Mapping code using a flowchart and pseudocode","1","0.1","0.4","2/25/2024 22:24","2/27/2024 19:27","45.05","0.05","10","40","5","202409","1"
"116032024","138157","Logical Reasoning and Objectivity (critical thinking)","0","0.033","0.34","2/25/2024 22:24","2/27/2024 19:25","45.02","0.15","3.3","34","15","202405","0"
"117032024","138157","Problem-solving","1","0.033","0.34","2/25/2024 22:24","2/27/2024 19:25","45.02","0.15","3.3","34","15","202406","1"
"118032024","138157","Writing coding effectively","1","0.033","0.34","2/25/2024 22:24","2/27/2024 19:25","45.02","0.15","3.3","34","15","202407","1"
"119032024","138157","Interaction with algorithm","1","0.033","0.34","2/25/2024 22:24","2/27/2024 19:25","45.02","0.15","3.3","34","15","202408","1"
"120032024","138157","Mapping code using a flowchart and pseudocode","1","0.033","0.34","2/25/2024 22:24","2/27/2024 19:25","45.02","0.15","3.3","34","15","202409","1"
"121032024","138200","Logical Reasoning and Objectivity (critical thinking)","0","0.033","0.58","2/25/2024 22:24","2/27/2024 21:00","46.61","0.2","3.3","58","20","202405","1"
"122032024","138200","Problem-solving","0","0.033","0.58","2/25/2024 22:24","2/27/2024 21:00","46.61","0.2","3.3","58","20","202406","1"
"123032024","138200","Writing coding effectively","1","0.033","0.58","2/25/2024 22:24","2/27/2024 21:00","46.61","0.2","3.3","58","20","202407","1"
"124032024","138200","Interaction with algorithm","1","0.033","0.58","2/25/2024 22:24","2/27/2024 21:00","46.61","0.2","3.3","58","20","202408","1"
"125032024","138200","Mapping code using a flowchart and pseudocode","1","0.033","0.58","2/25/2024 22:24","2/27/2024 21:00","46.61","0.2","3.3","58","20","202409","1"
"126032024","138401","Logical Reasoning and Objectivity (critical thinking)","0","0","0.71","2/25/2024 22:24","2/27/2024 20:20","45.94","0.25","0","71","25","202405","1"
"127032024","138401","Problem-solving","1","0","0.71","2/25/2024 22:24","2/27/2024 20:20","45.94","0.25","0","71","25","202406","1"
"128032024","138401","Writing coding effectively","1","0","0.71","2/25/2024 22:24","2/27/2024 20:20","45.94","0.25","0","71","25","202407","1"
